"d1_1","d1_2","d1_3","d1_4","D2_rideshare","D2_metro_LADOT","D2_navigation","d3_1","d3_2","d3_3","D4","D5","D6","D7","d8_1","d8_2","d8_3","d8_4","vector_representation","Arch_ID","Stratum"
1,1,1,0,3,1,1,0,1,0,4,0,0,3,0,0,0,1,"D1=[1,1,1,0]; D2=[3,1,1]; D3=[0,1,0]; D4=4; D5=0; D6=0; D7=3; D8=[0,0,0,1]",1084,"D5=0_D6=0"
0,1,1,0,1,2,2,1,1,0,2,1,1,3,1,0,0,0,"D1=[0,1,1,0]; D2=[1,2,2]; D3=[1,1,0]; D4=2; D5=1; D6=1; D7=3; D8=[1,0,0,0]",1085,"D5=1_D6=1"
0,0,0,1,3,1,2,1,1,1,4,0,0,2,0,0,1,1,"D1=[0,0,0,1]; D2=[3,1,2]; D3=[1,1,1]; D4=4; D5=0; D6=0; D7=2; D8=[0,0,1,1]",1086,"D5=0_D6=0"
1,1,0,0,3,3,3,1,1,0,3,0,1,3,0,0,0,1,"D1=[1,1,0,0]; D2=[3,3,3]; D3=[1,1,0]; D4=3; D5=0; D6=1; D7=3; D8=[0,0,0,1]",1087,"D5=0_D6=1"
0,0,1,0,3,3,1,1,1,1,3,1,1,1,0,1,0,1,"D1=[0,0,1,0]; D2=[3,3,1]; D3=[1,1,1]; D4=3; D5=1; D6=1; D7=1; D8=[0,1,0,1]",1088,"D5=1_D6=1"
1,0,1,1,1,3,2,1,1,0,2,0,0,3,0,1,1,0,"D1=[1,0,1,1]; D2=[1,3,2]; D3=[1,1,0]; D4=2; D5=0; D6=0; D7=3; D8=[0,1,1,0]",1089,"D5=0_D6=0"
0,0,0,1,3,3,1,1,0,1,1,1,1,1,1,0,0,0,"D1=[0,0,0,1]; D2=[3,3,1]; D3=[1,0,1]; D4=1; D5=1; D6=1; D7=1; D8=[1,0,0,0]",1090,"D5=1_D6=1"
0,0,0,1,1,2,3,0,1,0,5,0,0,1,1,1,1,1,"D1=[0,0,0,1]; D2=[1,2,3]; D3=[0,1,0]; D4=5; D5=0; D6=0; D7=1; D8=[1,1,1,1]",1091,"D5=0_D6=0"
1,1,1,0,1,3,2,1,0,1,5,1,1,3,0,1,1,1,"D1=[1,1,1,0]; D2=[1,3,2]; D3=[1,0,1]; D4=5; D5=1; D6=1; D7=3; D8=[0,1,1,1]",1092,"D5=1_D6=1"
0,1,1,0,1,2,2,1,1,0,3,1,1,3,1,1,0,0,"D1=[0,1,1,0]; D2=[1,2,2]; D3=[1,1,0]; D4=3; D5=1; D6=1; D7=3; D8=[1,1,0,0]",1093,"D5=1_D6=1"
1,0,0,0,2,2,2,0,1,1,3,0,1,2,1,1,0,0,"D1=[1,0,0,0]; D2=[2,2,2]; D3=[0,1,1]; D4=3; D5=0; D6=1; D7=2; D8=[1,1,0,0]",1094,"D5=0_D6=1"
0,1,1,0,2,1,1,1,1,1,5,1,1,1,1,0,0,1,"D1=[0,1,1,0]; D2=[2,1,1]; D3=[1,1,1]; D4=5; D5=1; D6=1; D7=1; D8=[1,0,0,1]",1095,"D5=1_D6=1"
0,0,1,1,3,2,2,1,0,0,5,1,1,2,1,1,1,1,"D1=[0,0,1,1]; D2=[3,2,2]; D3=[1,0,0]; D4=5; D5=1; D6=1; D7=2; D8=[1,1,1,1]",1096,"D5=1_D6=1"
1,1,0,1,2,1,3,0,1,0,5,1,1,1,0,0,1,1,"D1=[1,1,0,1]; D2=[2,1,3]; D3=[0,1,0]; D4=5; D5=1; D6=1; D7=1; D8=[0,0,1,1]",1097,"D5=1_D6=1"
1,1,1,0,1,2,3,0,1,0,2,0,0,3,1,0,1,0,"D1=[1,1,1,0]; D2=[1,2,3]; D3=[0,1,0]; D4=2; D5=0; D6=0; D7=3; D8=[1,0,1,0]",1098,"D5=0_D6=0"
1,0,1,0,2,3,1,1,1,0,3,0,1,2,1,0,1,0,"D1=[1,0,1,0]; D2=[2,3,1]; D3=[1,1,0]; D4=3; D5=0; D6=1; D7=2; D8=[1,0,1,0]",1099,"D5=0_D6=1"
1,1,0,0,3,3,2,1,0,0,2,1,1,1,1,1,1,1,"D1=[1,1,0,0]; D2=[3,3,2]; D3=[1,0,0]; D4=2; D5=1; D6=1; D7=1; D8=[1,1,1,1]",1100,"D5=1_D6=1"
0,0,1,0,1,1,1,1,1,1,4,0,1,1,1,0,0,1,"D1=[0,0,1,0]; D2=[1,1,1]; D3=[1,1,1]; D4=4; D5=0; D6=1; D7=1; D8=[1,0,0,1]",1101,"D5=0_D6=1"
1,0,1,0,3,2,1,0,1,0,1,0,0,3,0,1,1,0,"D1=[1,0,1,0]; D2=[3,2,1]; D3=[0,1,0]; D4=1; D5=0; D6=0; D7=3; D8=[0,1,1,0]",1102,"D5=0_D6=0"
0,0,0,1,3,3,2,1,1,0,1,1,1,2,1,0,1,0,"D1=[0,0,0,1]; D2=[3,3,2]; D3=[1,1,0]; D4=1; D5=1; D6=1; D7=2; D8=[1,0,1,0]",1103,"D5=1_D6=1"
1,0,1,1,1,2,3,1,0,0,3,0,0,1,1,1,1,1,"D1=[1,0,1,1]; D2=[1,2,3]; D3=[1,0,0]; D4=3; D5=0; D6=0; D7=1; D8=[1,1,1,1]",1104,"D5=0_D6=0"
1,0,0,1,3,1,1,1,0,0,2,0,0,2,0,1,1,0,"D1=[1,0,0,1]; D2=[3,1,1]; D3=[1,0,0]; D4=2; D5=0; D6=0; D7=2; D8=[0,1,1,0]",1105,"D5=0_D6=0"
1,1,0,1,2,2,2,0,0,1,2,1,1,3,1,0,1,0,"D1=[1,1,0,1]; D2=[2,2,2]; D3=[0,0,1]; D4=2; D5=1; D6=1; D7=3; D8=[1,0,1,0]",1106,"D5=1_D6=1"
0,1,0,1,1,1,3,1,0,0,1,1,1,3,1,1,0,1,"D1=[0,1,0,1]; D2=[1,1,3]; D3=[1,0,0]; D4=1; D5=1; D6=1; D7=3; D8=[1,1,0,1]",1107,"D5=1_D6=1"
1,1,0,0,3,1,2,1,0,1,3,0,1,3,0,1,0,0,"D1=[1,1,0,0]; D2=[3,1,2]; D3=[1,0,1]; D4=3; D5=0; D6=1; D7=3; D8=[0,1,0,0]",1108,"D5=0_D6=1"
0,0,1,0,1,3,3,0,1,0,4,1,1,2,1,1,1,1,"D1=[0,0,1,0]; D2=[1,3,3]; D3=[0,1,0]; D4=4; D5=1; D6=1; D7=2; D8=[1,1,1,1]",1109,"D5=1_D6=1"
0,0,1,1,3,3,2,0,1,1,1,1,1,3,1,1,1,0,"D1=[0,0,1,1]; D2=[3,3,2]; D3=[0,1,1]; D4=1; D5=1; D6=1; D7=3; D8=[1,1,1,0]",1110,"D5=1_D6=1"
1,1,1,0,2,3,2,0,1,0,3,0,0,3,1,1,1,1,"D1=[1,1,1,0]; D2=[2,3,2]; D3=[0,1,0]; D4=3; D5=0; D6=0; D7=3; D8=[1,1,1,1]",1111,"D5=0_D6=0"
1,1,1,1,2,2,1,1,1,0,1,0,0,3,1,0,0,1,"D1=[1,1,1,1]; D2=[2,2,1]; D3=[1,1,0]; D4=1; D5=0; D6=0; D7=3; D8=[1,0,0,1]",1112,"D5=0_D6=0"
1,0,0,0,3,2,2,1,1,0,3,0,1,2,1,0,1,1,"D1=[1,0,0,0]; D2=[3,2,2]; D3=[1,1,0]; D4=3; D5=0; D6=1; D7=2; D8=[1,0,1,1]",1113,"D5=0_D6=1"
0,1,1,1,2,1,2,1,0,0,4,0,1,3,0,1,0,1,"D1=[0,1,1,1]; D2=[2,1,2]; D3=[1,0,0]; D4=4; D5=0; D6=1; D7=3; D8=[0,1,0,1]",1114,"D5=0_D6=1"
1,1,0,1,3,3,2,0,1,0,3,1,1,1,0,0,0,1,"D1=[1,1,0,1]; D2=[3,3,2]; D3=[0,1,0]; D4=3; D5=1; D6=1; D7=1; D8=[0,0,0,1]",1115,"D5=1_D6=1"
1,1,1,1,2,1,2,1,0,1,1,0,0,2,0,1,1,0,"D1=[1,1,1,1]; D2=[2,1,2]; D3=[1,0,1]; D4=1; D5=0; D6=0; D7=2; D8=[0,1,1,0]",1116,"D5=0_D6=0"
1,0,0,1,1,3,1,1,1,1,5,1,1,2,1,1,0,0,"D1=[1,0,0,1]; D2=[1,3,1]; D3=[1,1,1]; D4=5; D5=1; D6=1; D7=2; D8=[1,1,0,0]",1117,"D5=1_D6=1"
0,0,1,0,3,1,3,1,0,0,1,1,1,3,1,1,1,1,"D1=[0,0,1,0]; D2=[3,1,3]; D3=[1,0,0]; D4=1; D5=1; D6=1; D7=3; D8=[1,1,1,1]",1118,"D5=1_D6=1"
0,1,0,1,1,2,3,0,1,1,1,0,0,1,1,0,1,1,"D1=[0,1,0,1]; D2=[1,2,3]; D3=[0,1,1]; D4=1; D5=0; D6=0; D7=1; D8=[1,0,1,1]",1119,"D5=0_D6=0"
1,1,1,1,3,3,3,1,1,1,2,1,1,3,0,1,1,0,"D1=[1,1,1,1]; D2=[3,3,3]; D3=[1,1,1]; D4=2; D5=1; D6=1; D7=3; D8=[0,1,1,0]",1120,"D5=1_D6=1"
1,0,0,0,3,1,1,0,1,0,4,0,1,3,1,0,1,0,"D1=[1,0,0,0]; D2=[3,1,1]; D3=[0,1,0]; D4=4; D5=0; D6=1; D7=3; D8=[1,0,1,0]",1121,"D5=0_D6=1"
0,0,1,1,1,3,3,0,1,1,4,1,1,3,0,0,0,1,"D1=[0,0,1,1]; D2=[1,3,3]; D3=[0,1,1]; D4=4; D5=1; D6=1; D7=3; D8=[0,0,0,1]",1122,"D5=1_D6=1"
0,1,1,1,3,3,1,0,1,1,4,0,1,3,1,1,0,1,"D1=[0,1,1,1]; D2=[3,3,1]; D3=[0,1,1]; D4=4; D5=0; D6=1; D7=3; D8=[1,1,0,1]",1123,"D5=0_D6=1"
0,1,1,0,1,3,2,1,0,1,3,0,1,2,1,0,1,0,"D1=[0,1,1,0]; D2=[1,3,2]; D3=[1,0,1]; D4=3; D5=0; D6=1; D7=2; D8=[1,0,1,0]",1124,"D5=0_D6=1"
1,1,1,1,2,1,3,1,0,1,2,0,0,2,0,1,0,1,"D1=[1,1,1,1]; D2=[2,1,3]; D3=[1,0,1]; D4=2; D5=0; D6=0; D7=2; D8=[0,1,0,1]",1125,"D5=0_D6=0"
0,1,0,0,1,2,1,1,1,0,3,0,0,3,1,1,1,1,"D1=[0,1,0,0]; D2=[1,2,1]; D3=[1,1,0]; D4=3; D5=0; D6=0; D7=3; D8=[1,1,1,1]",1126,"D5=0_D6=0"
1,1,1,0,2,2,1,1,1,0,1,1,1,3,1,1,0,0,"D1=[1,1,1,0]; D2=[2,2,1]; D3=[1,1,0]; D4=1; D5=1; D6=1; D7=3; D8=[1,1,0,0]",1127,"D5=1_D6=1"
1,1,1,1,2,1,1,1,0,0,1,1,1,1,1,0,1,1,"D1=[1,1,1,1]; D2=[2,1,1]; D3=[1,0,0]; D4=1; D5=1; D6=1; D7=1; D8=[1,0,1,1]",1128,"D5=1_D6=1"
1,0,1,0,2,2,2,1,1,1,5,0,0,2,1,1,0,0,"D1=[1,0,1,0]; D2=[2,2,2]; D3=[1,1,1]; D4=5; D5=0; D6=0; D7=2; D8=[1,1,0,0]",1129,"D5=0_D6=0"
1,0,0,0,2,2,3,0,0,1,5,0,0,3,0,0,0,1,"D1=[1,0,0,0]; D2=[2,2,3]; D3=[0,0,1]; D4=5; D5=0; D6=0; D7=3; D8=[0,0,0,1]",1130,"D5=0_D6=0"
1,1,1,0,1,3,3,1,0,0,4,0,0,3,1,0,0,1,"D1=[1,1,1,0]; D2=[1,3,3]; D3=[1,0,0]; D4=4; D5=0; D6=0; D7=3; D8=[1,0,0,1]",1131,"D5=0_D6=0"
1,0,1,1,3,3,2,0,0,1,3,1,1,1,1,0,0,0,"D1=[1,0,1,1]; D2=[3,3,2]; D3=[0,0,1]; D4=3; D5=1; D6=1; D7=1; D8=[1,0,0,0]",1132,"D5=1_D6=1"
1,0,0,1,3,2,3,0,1,0,1,0,0,2,1,1,1,1,"D1=[1,0,0,1]; D2=[3,2,3]; D3=[0,1,0]; D4=1; D5=0; D6=0; D7=2; D8=[1,1,1,1]",1133,"D5=0_D6=0"
0,0,1,0,2,3,3,1,1,1,2,0,1,2,1,0,1,1,"D1=[0,0,1,0]; D2=[2,3,3]; D3=[1,1,1]; D4=2; D5=0; D6=1; D7=2; D8=[1,0,1,1]",1134,"D5=0_D6=1"
1,1,1,1,2,2,2,0,1,0,4,0,1,1,1,0,1,0,"D1=[1,1,1,1]; D2=[2,2,2]; D3=[0,1,0]; D4=4; D5=0; D6=1; D7=1; D8=[1,0,1,0]",1135,"D5=0_D6=1"
1,1,0,1,2,2,2,0,1,0,3,0,1,1,1,1,0,1,"D1=[1,1,0,1]; D2=[2,2,2]; D3=[0,1,0]; D4=3; D5=0; D6=1; D7=1; D8=[1,1,0,1]",1136,"D5=0_D6=1"
1,1,1,0,1,3,1,1,0,0,4,0,0,2,0,0,1,0,"D1=[1,1,1,0]; D2=[1,3,1]; D3=[1,0,0]; D4=4; D5=0; D6=0; D7=2; D8=[0,0,1,0]",1137,"D5=0_D6=0"
1,0,1,0,1,3,3,1,1,0,1,0,1,3,1,0,1,1,"D1=[1,0,1,0]; D2=[1,3,3]; D3=[1,1,0]; D4=1; D5=0; D6=1; D7=3; D8=[1,0,1,1]",1138,"D5=0_D6=1"
1,1,1,0,3,3,2,0,0,1,3,1,1,1,1,1,0,0,"D1=[1,1,1,0]; D2=[3,3,2]; D3=[0,0,1]; D4=3; D5=1; D6=1; D7=1; D8=[1,1,0,0]",1139,"D5=1_D6=1"
0,0,1,1,3,1,2,0,1,0,5,0,0,3,1,0,1,0,"D1=[0,0,1,1]; D2=[3,1,2]; D3=[0,1,0]; D4=5; D5=0; D6=0; D7=3; D8=[1,0,1,0]",1140,"D5=0_D6=0"
0,1,1,0,3,1,2,0,1,0,2,0,1,2,0,1,0,1,"D1=[0,1,1,0]; D2=[3,1,2]; D3=[0,1,0]; D4=2; D5=0; D6=1; D7=2; D8=[0,1,0,1]",1141,"D5=0_D6=1"
1,0,0,0,1,1,2,1,0,1,2,0,0,3,1,1,1,0,"D1=[1,0,0,0]; D2=[1,1,2]; D3=[1,0,1]; D4=2; D5=0; D6=0; D7=3; D8=[1,1,1,0]",1142,"D5=0_D6=0"
1,1,0,0,3,1,2,1,0,1,4,1,1,2,0,1,1,0,"D1=[1,1,0,0]; D2=[3,1,2]; D3=[1,0,1]; D4=4; D5=1; D6=1; D7=2; D8=[0,1,1,0]",1143,"D5=1_D6=1"
1,1,1,0,3,2,1,0,1,1,2,1,1,3,0,0,0,1,"D1=[1,1,1,0]; D2=[3,2,1]; D3=[0,1,1]; D4=2; D5=1; D6=1; D7=3; D8=[0,0,0,1]",1144,"D5=1_D6=1"
1,0,1,1,3,3,2,1,1,0,5,0,1,2,1,0,1,1,"D1=[1,0,1,1]; D2=[3,3,2]; D3=[1,1,0]; D4=5; D5=0; D6=1; D7=2; D8=[1,0,1,1]",1145,"D5=0_D6=1"
0,0,1,0,1,3,2,0,1,0,1,0,1,3,1,0,1,1,"D1=[0,0,1,0]; D2=[1,3,2]; D3=[0,1,0]; D4=1; D5=0; D6=1; D7=3; D8=[1,0,1,1]",1146,"D5=0_D6=1"
0,1,1,0,2,2,2,0,1,0,1,1,1,3,1,1,0,0,"D1=[0,1,1,0]; D2=[2,2,2]; D3=[0,1,0]; D4=1; D5=1; D6=1; D7=3; D8=[1,1,0,0]",1147,"D5=1_D6=1"
0,1,1,0,3,2,2,1,1,1,1,0,0,1,0,1,0,1,"D1=[0,1,1,0]; D2=[3,2,2]; D3=[1,1,1]; D4=1; D5=0; D6=0; D7=1; D8=[0,1,0,1]",1148,"D5=0_D6=0"
0,1,0,1,1,3,1,1,1,1,1,0,0,1,1,0,1,1,"D1=[0,1,0,1]; D2=[1,3,1]; D3=[1,1,1]; D4=1; D5=0; D6=0; D7=1; D8=[1,0,1,1]",1149,"D5=0_D6=0"
1,0,1,1,3,3,3,1,0,1,3,0,1,3,0,1,0,1,"D1=[1,0,1,1]; D2=[3,3,3]; D3=[1,0,1]; D4=3; D5=0; D6=1; D7=3; D8=[0,1,0,1]",1150,"D5=0_D6=1"
1,0,0,0,2,2,3,1,0,1,5,1,1,3,0,0,0,1,"D1=[1,0,0,0]; D2=[2,2,3]; D3=[1,0,1]; D4=5; D5=1; D6=1; D7=3; D8=[0,0,0,1]",1151,"D5=1_D6=1"
1,1,1,0,2,3,2,0,1,1,1,0,1,2,1,1,1,0,"D1=[1,1,1,0]; D2=[2,3,2]; D3=[0,1,1]; D4=1; D5=0; D6=1; D7=2; D8=[1,1,1,0]",1152,"D5=0_D6=1"
1,1,0,0,1,3,2,1,0,1,4,0,0,2,1,0,0,1,"D1=[1,1,0,0]; D2=[1,3,2]; D3=[1,0,1]; D4=4; D5=0; D6=0; D7=2; D8=[1,0,0,1]",1153,"D5=0_D6=0"
0,1,1,0,1,2,2,0,0,1,4,0,0,2,1,1,0,0,"D1=[0,1,1,0]; D2=[1,2,2]; D3=[0,0,1]; D4=4; D5=0; D6=0; D7=2; D8=[1,1,0,0]",1154,"D5=0_D6=0"
1,1,0,0,2,3,3,1,0,0,4,0,0,3,0,0,1,0,"D1=[1,1,0,0]; D2=[2,3,3]; D3=[1,0,0]; D4=4; D5=0; D6=0; D7=3; D8=[0,0,1,0]",1155,"D5=0_D6=0"
1,0,1,1,3,2,2,1,1,1,5,0,0,1,0,0,1,1,"D1=[1,0,1,1]; D2=[3,2,2]; D3=[1,1,1]; D4=5; D5=0; D6=0; D7=1; D8=[0,0,1,1]",1156,"D5=0_D6=0"
0,0,1,1,3,3,2,1,1,0,1,0,0,1,1,1,0,1,"D1=[0,0,1,1]; D2=[3,3,2]; D3=[1,1,0]; D4=1; D5=0; D6=0; D7=1; D8=[1,1,0,1]",1157,"D5=0_D6=0"
1,0,0,0,1,3,2,0,1,1,4,1,1,3,1,1,1,1,"D1=[1,0,0,0]; D2=[1,3,2]; D3=[0,1,1]; D4=4; D5=1; D6=1; D7=3; D8=[1,1,1,1]",1158,"D5=1_D6=1"
1,0,0,1,3,2,2,0,1,1,4,1,1,3,0,0,1,0,"D1=[1,0,0,1]; D2=[3,2,2]; D3=[0,1,1]; D4=4; D5=1; D6=1; D7=3; D8=[0,0,1,0]",1159,"D5=1_D6=1"
0,1,0,0,2,3,3,1,0,0,1,0,1,3,0,1,0,0,"D1=[0,1,0,0]; D2=[2,3,3]; D3=[1,0,0]; D4=1; D5=0; D6=1; D7=3; D8=[0,1,0,0]",1160,"D5=0_D6=1"
1,1,0,1,1,1,2,1,0,0,1,0,1,1,1,1,1,1,"D1=[1,1,0,1]; D2=[1,1,2]; D3=[1,0,0]; D4=1; D5=0; D6=1; D7=1; D8=[1,1,1,1]",1161,"D5=0_D6=1"
1,0,1,0,1,2,3,0,1,1,4,0,0,1,0,0,0,1,"D1=[1,0,1,0]; D2=[1,2,3]; D3=[0,1,1]; D4=4; D5=0; D6=0; D7=1; D8=[0,0,0,1]",1162,"D5=0_D6=0"
0,0,0,1,1,2,2,0,0,1,1,1,1,1,1,0,1,0,"D1=[0,0,0,1]; D2=[1,2,2]; D3=[0,0,1]; D4=1; D5=1; D6=1; D7=1; D8=[1,0,1,0]",1163,"D5=1_D6=1"
0,1,1,1,2,3,1,1,0,0,1,1,1,3,0,1,1,1,"D1=[0,1,1,1]; D2=[2,3,1]; D3=[1,0,0]; D4=1; D5=1; D6=1; D7=3; D8=[0,1,1,1]",1164,"D5=1_D6=1"
1,0,1,0,3,1,1,1,1,0,5,0,0,2,0,0,1,0,"D1=[1,0,1,0]; D2=[3,1,1]; D3=[1,1,0]; D4=5; D5=0; D6=0; D7=2; D8=[0,0,1,0]",1165,"D5=0_D6=0"
0,1,0,0,3,3,2,0,1,0,1,0,0,3,0,1,0,1,"D1=[0,1,0,0]; D2=[3,3,2]; D3=[0,1,0]; D4=1; D5=0; D6=0; D7=3; D8=[0,1,0,1]",1166,"D5=0_D6=0"
0,0,0,1,1,3,3,0,1,0,4,0,0,2,1,1,0,1,"D1=[0,0,0,1]; D2=[1,3,3]; D3=[0,1,0]; D4=4; D5=0; D6=0; D7=2; D8=[1,1,0,1]",1167,"D5=0_D6=0"
1,0,0,0,3,3,2,0,0,1,2,0,0,3,1,0,0,1,"D1=[1,0,0,0]; D2=[3,3,2]; D3=[0,0,1]; D4=2; D5=0; D6=0; D7=3; D8=[1,0,0,1]",1168,"D5=0_D6=0"
0,1,0,1,2,2,1,0,1,1,3,0,0,1,1,0,1,0,"D1=[0,1,0,1]; D2=[2,2,1]; D3=[0,1,1]; D4=3; D5=0; D6=0; D7=1; D8=[1,0,1,0]",1169,"D5=0_D6=0"
1,1,1,1,3,3,2,0,0,1,3,0,1,3,0,1,0,1,"D1=[1,1,1,1]; D2=[3,3,2]; D3=[0,0,1]; D4=3; D5=0; D6=1; D7=3; D8=[0,1,0,1]",1170,"D5=0_D6=1"
1,0,0,0,2,1,3,0,1,1,4,1,1,3,0,1,1,1,"D1=[1,0,0,0]; D2=[2,1,3]; D3=[0,1,1]; D4=4; D5=1; D6=1; D7=3; D8=[0,1,1,1]",1171,"D5=1_D6=1"
0,0,1,1,3,1,2,0,0,1,4,0,1,2,1,0,0,1,"D1=[0,0,1,1]; D2=[3,1,2]; D3=[0,0,1]; D4=4; D5=0; D6=1; D7=2; D8=[1,0,0,1]",1172,"D5=0_D6=1"
0,0,1,0,3,2,1,0,1,1,1,0,0,2,1,1,1,1,"D1=[0,0,1,0]; D2=[3,2,1]; D3=[0,1,1]; D4=1; D5=0; D6=0; D7=2; D8=[1,1,1,1]",1173,"D5=0_D6=0"
1,0,0,1,1,2,3,1,0,1,3,0,1,1,1,1,0,1,"D1=[1,0,0,1]; D2=[1,2,3]; D3=[1,0,1]; D4=3; D5=0; D6=1; D7=1; D8=[1,1,0,1]",1174,"D5=0_D6=1"
1,1,0,0,2,3,1,1,0,0,4,1,1,3,0,0,0,1,"D1=[1,1,0,0]; D2=[2,3,1]; D3=[1,0,0]; D4=4; D5=1; D6=1; D7=3; D8=[0,0,0,1]",1175,"D5=1_D6=1"
1,0,1,0,3,1,2,1,0,1,5,0,0,1,0,1,1,0,"D1=[1,0,1,0]; D2=[3,1,2]; D3=[1,0,1]; D4=5; D5=0; D6=0; D7=1; D8=[0,1,1,0]",1176,"D5=0_D6=0"
0,1,0,0,3,3,2,1,0,0,3,0,0,3,0,1,0,0,"D1=[0,1,0,0]; D2=[3,3,2]; D3=[1,0,0]; D4=3; D5=0; D6=0; D7=3; D8=[0,1,0,0]",1177,"D5=0_D6=0"
1,0,0,0,1,2,1,0,0,1,2,1,1,2,1,0,0,1,"D1=[1,0,0,0]; D2=[1,2,1]; D3=[0,0,1]; D4=2; D5=1; D6=1; D7=2; D8=[1,0,0,1]",1178,"D5=1_D6=1"
1,1,1,1,3,1,3,1,1,1,5,1,1,2,1,0,0,0,"D1=[1,1,1,1]; D2=[3,1,3]; D3=[1,1,1]; D4=5; D5=1; D6=1; D7=2; D8=[1,0,0,0]",1179,"D5=1_D6=1"
1,0,0,1,2,1,3,0,1,1,4,1,1,1,0,0,1,1,"D1=[1,0,0,1]; D2=[2,1,3]; D3=[0,1,1]; D4=4; D5=1; D6=1; D7=1; D8=[0,0,1,1]",1180,"D5=1_D6=1"
0,1,0,0,3,2,2,1,1,1,5,1,1,2,1,1,0,0,"D1=[0,1,0,0]; D2=[3,2,2]; D3=[1,1,1]; D4=5; D5=1; D6=1; D7=2; D8=[1,1,0,0]",1181,"D5=1_D6=1"
0,0,1,1,2,1,2,0,0,1,1,0,0,2,0,0,0,1,"D1=[0,0,1,1]; D2=[2,1,2]; D3=[0,0,1]; D4=1; D5=0; D6=0; D7=2; D8=[0,0,0,1]",1182,"D5=0_D6=0"
0,0,1,1,3,1,2,0,0,1,5,0,0,1,0,1,1,0,"D1=[0,0,1,1]; D2=[3,1,2]; D3=[0,0,1]; D4=5; D5=0; D6=0; D7=1; D8=[0,1,1,0]",1183,"D5=0_D6=0"
0,1,0,0,1,1,2,0,1,1,5,1,1,1,0,0,1,0,"D1=[0,1,0,0]; D2=[1,1,2]; D3=[0,1,1]; D4=5; D5=1; D6=1; D7=1; D8=[0,0,1,0]",1184,"D5=1_D6=1"
1,1,1,0,1,3,1,1,0,1,2,0,1,2,1,1,0,1,"D1=[1,1,1,0]; D2=[1,3,1]; D3=[1,0,1]; D4=2; D5=0; D6=1; D7=2; D8=[1,1,0,1]",1185,"D5=0_D6=1"
0,1,1,1,2,3,2,1,0,1,4,0,1,1,1,0,1,1,"D1=[0,1,1,1]; D2=[2,3,2]; D3=[1,0,1]; D4=4; D5=0; D6=1; D7=1; D8=[1,0,1,1]",1186,"D5=0_D6=1"
1,0,1,1,3,1,3,1,0,0,5,1,1,2,1,0,0,1,"D1=[1,0,1,1]; D2=[3,1,3]; D3=[1,0,0]; D4=5; D5=1; D6=1; D7=2; D8=[1,0,0,1]",1187,"D5=1_D6=1"
0,0,1,0,2,2,2,0,1,1,3,0,0,1,0,1,1,0,"D1=[0,0,1,0]; D2=[2,2,2]; D3=[0,1,1]; D4=3; D5=0; D6=0; D7=1; D8=[0,1,1,0]",1188,"D5=0_D6=0"
1,1,1,1,1,3,2,0,1,1,3,0,0,1,0,0,0,1,"D1=[1,1,1,1]; D2=[1,3,2]; D3=[0,1,1]; D4=3; D5=0; D6=0; D7=1; D8=[0,0,0,1]",1189,"D5=0_D6=0"
0,1,1,1,3,2,1,0,1,1,3,0,1,1,0,1,1,0,"D1=[0,1,1,1]; D2=[3,2,1]; D3=[0,1,1]; D4=3; D5=0; D6=1; D7=1; D8=[0,1,1,0]",1190,"D5=0_D6=1"
1,0,1,0,2,1,2,1,1,0,1,0,0,3,0,0,1,1,"D1=[1,0,1,0]; D2=[2,1,2]; D3=[1,1,0]; D4=1; D5=0; D6=0; D7=3; D8=[0,0,1,1]",1191,"D5=0_D6=0"
1,1,0,0,1,1,2,1,0,1,3,1,1,3,1,0,0,0,"D1=[1,1,0,0]; D2=[1,1,2]; D3=[1,0,1]; D4=3; D5=1; D6=1; D7=3; D8=[1,0,0,0]",1192,"D5=1_D6=1"
0,0,1,0,1,2,1,1,1,0,1,0,0,3,0,0,1,1,"D1=[0,0,1,0]; D2=[1,2,1]; D3=[1,1,0]; D4=1; D5=0; D6=0; D7=3; D8=[0,0,1,1]",1193,"D5=0_D6=0"
1,1,1,1,2,3,1,0,1,1,4,1,1,3,0,1,0,0,"D1=[1,1,1,1]; D2=[2,3,1]; D3=[0,1,1]; D4=4; D5=1; D6=1; D7=3; D8=[0,1,0,0]",1194,"D5=1_D6=1"
0,0,1,1,2,2,1,0,1,1,1,1,1,2,0,0,0,1,"D1=[0,0,1,1]; D2=[2,2,1]; D3=[0,1,1]; D4=1; D5=1; D6=1; D7=2; D8=[0,0,0,1]",1195,"D5=1_D6=1"
1,1,0,1,3,3,2,1,0,1,1,1,1,1,1,1,1,1,"D1=[1,1,0,1]; D2=[3,3,2]; D3=[1,0,1]; D4=1; D5=1; D6=1; D7=1; D8=[1,1,1,1]",1196,"D5=1_D6=1"
1,0,0,0,2,2,1,0,0,1,4,1,1,2,0,1,0,1,"D1=[1,0,0,0]; D2=[2,2,1]; D3=[0,0,1]; D4=4; D5=1; D6=1; D7=2; D8=[0,1,0,1]",1197,"D5=1_D6=1"
0,1,1,1,1,3,3,1,1,1,3,0,0,2,0,0,1,0,"D1=[0,1,1,1]; D2=[1,3,3]; D3=[1,1,1]; D4=3; D5=0; D6=0; D7=2; D8=[0,0,1,0]",1198,"D5=0_D6=0"
